title,category,skills,level,description
Scikit-learn,Data & AI,AI Researcher,Beginner,Scikit-learn is an beginner-level skill commonly required for AI Researcher roles in the Data & AI field.
UML,Business,Operations Manager,Expert,UML is an expert-level skill commonly required for Operations Manager roles in the Business field.
Technical SEO,Marketing,Digital Marketing Specialist,Intermediate,Technical SEO is an intermediate-level skill commonly required for Digital Marketing Specialist roles in the Marketing field.
TensorFlow,Data & AI,Machine Learning Engineer,Beginner,TensorFlow is an beginner-level skill commonly required for Machine Learning Engineer roles in the Data & AI field.
Firewalls,Cloud & Infrastructure,Cloud Architect,Advanced,Firewalls is an advanced-level skill commonly required for Cloud Architect roles in the Cloud & Infrastructure field.
User Stories,Product & Management,Program Manager,Beginner,User Stories is an beginner-level skill commonly required for Program Manager roles in the Product & Management field.
Kafka,Software Engineering,Backend Developer,Intermediate,Kafka is an intermediate-level skill commonly required for Backend Developer roles in the Software Engineering field.
Swift,Software Engineering,Mobile Developer,Advanced,Swift is an advanced-level skill commonly required for Mobile Developer roles in the Software Engineering field.
Hadoop,Data & AI,Machine Learning Engineer,Intermediate,Hadoop is an intermediate-level skill commonly required for Machine Learning Engineer roles in the Data & AI field.
Optimization,Software Engineering,Frontend Developer,Expert,Optimization is an expert-level skill commonly required for Frontend Developer roles in the Software Engineering field.
Sketch,Design,UI Designer,Intermediate,Sketch is an intermediate-level skill commonly required for UI Designer roles in the Design field.
Paid Ads,Marketing,Social Media Manager,Advanced,Paid Ads is an advanced-level skill commonly required for Social Media Manager roles in the Marketing field.
CRM,Marketing,Sales Engineer,Expert,CRM is an expert-level skill commonly required for Sales Engineer roles in the Marketing field.
Grafana,Software Engineering,Software Architect,Beginner,Grafana is an beginner-level skill commonly required for Software Architect roles in the Software Engineering field.
React Native,Software Engineering,Game Developer,Intermediate,React Native is an intermediate-level skill commonly required for Game Developer roles in the Software Engineering field.
Kubernetes,Software Engineering,Mobile Developer,Intermediate,Kubernetes is an intermediate-level skill commonly required for Mobile Developer roles in the Software Engineering field.
Python,Software Engineering,Cloud Engineer,Intermediate,Python is an intermediate-level skill commonly required for Cloud Engineer roles in the Software Engineering field.
OpenCV,Data & AI,Business Intelligence Analyst,Advanced,OpenCV is an advanced-level skill commonly required for Business Intelligence Analyst roles in the Data & AI field.
TensorFlow,Data & AI,Data Engineer,Expert,TensorFlow is an expert-level skill commonly required for Data Engineer roles in the Data & AI field.
Performance Management,Business,Operations Manager,Advanced,Performance Management is an advanced-level skill commonly required for Operations Manager roles in the Business field.
Text Mining,Data & AI,NLP Engineer,Intermediate,Text Mining is an intermediate-level skill commonly required for NLP Engineer roles in the Data & AI field.
iOS,Software Engineering,Backend Developer,Advanced,iOS is an advanced-level skill commonly required for Backend Developer roles in the Software Engineering field.
TypeScript,Software Engineering,Game Developer,Expert,TypeScript is an expert-level skill commonly required for Game Developer roles in the Software Engineering field.
Design Patterns,Software Engineering,Site Reliability Engineer,Beginner,Design Patterns is an beginner-level skill commonly required for Site Reliability Engineer roles in the Software Engineering field.
Hadoop,Data & AI,Data Scientist,Expert,Hadoop is an expert-level skill commonly required for Data Scientist roles in the Data & AI field.
Backlog Management,Product & Management,Program Manager,Expert,Backlog Management is an expert-level skill commonly required for Program Manager roles in the Product & Management field.
Network Security,Cloud & Infrastructure,Cloud Engineer,Expert,Network Security is an expert-level skill commonly required for Cloud Engineer roles in the Cloud & Infrastructure field.
Jest,Software Engineering,Backend Developer,Advanced,Jest is an advanced-level skill commonly required for Backend Developer roles in the Software Engineering field.
ETL,Data & AI,Data Scientist,Intermediate,ETL is an intermediate-level skill commonly required for Data Scientist roles in the Data & AI field.
Illustrator,Design,Product Designer,Expert,Illustrator is an expert-level skill commonly required for Product Designer roles in the Design field.
User Stories,Product & Management,Product Manager,Advanced,User Stories is an advanced-level skill commonly required for Product Manager roles in the Product & Management field.
Webpack,Software Engineering,Mobile Developer,Beginner,Webpack is an beginner-level skill commonly required for Mobile Developer roles in the Software Engineering field.
Switching,Cloud & Infrastructure,Security Engineer,Expert,Switching is an expert-level skill commonly required for Security Engineer roles in the Cloud & Infrastructure field.
React,Software Engineering,Frontend Developer,Beginner,React is an beginner-level skill commonly required for Frontend Developer roles in the Software Engineering field.
Data Modeling,Data & AI,AI Researcher,Expert,Data Modeling is an expert-level skill commonly required for AI Researcher roles in the Data & AI field.
Oracle,Cloud & Infrastructure,Database Administrator,Intermediate,Oracle is an intermediate-level skill commonly required for Database Administrator roles in the Cloud & Infrastructure field.
Redux,Software Engineering,Backend Developer,Intermediate,Redux is an intermediate-level skill commonly required for Backend Developer roles in the Software Engineering field.
React Native,Software Engineering,Frontend Developer,Beginner,React Native is an beginner-level skill commonly required for Frontend Developer roles in the Software Engineering field.
Power BI,Data & AI,NLP Engineer,Beginner,Power BI is an beginner-level skill commonly required for NLP Engineer roles in the Data & AI field.
PyTorch,Data & AI,Machine Learning Engineer,Beginner,PyTorch is an beginner-level skill commonly required for Machine Learning Engineer roles in the Data & AI field.
Networking,Cloud & Infrastructure,Cloud Engineer,Intermediate,Networking is an intermediate-level skill commonly required for Cloud Engineer roles in the Cloud & Infrastructure field.
Statistics,Data & AI,Machine Learning Engineer,Expert,Statistics is an expert-level skill commonly required for Machine Learning Engineer roles in the Data & AI field.
TensorFlow,Data & AI,NLP Engineer,Beginner,TensorFlow is an beginner-level skill commonly required for NLP Engineer roles in the Data & AI field.
Design Patterns,Software Engineering,DevOps Engineer,Intermediate,Design Patterns is an intermediate-level skill commonly required for DevOps Engineer roles in the Software Engineering field.
Storytelling,Marketing,SEO Specialist,Advanced,Storytelling is an advanced-level skill commonly required for SEO Specialist roles in the Marketing field.
Pandas,Data & AI,AI Researcher,Intermediate,Pandas is an intermediate-level skill commonly required for AI Researcher roles in the Data & AI field.
